-12.09274038;-77.03611284;137;716;10;13791;200204521;-81;LTE;LTE;2975;398
-12.09271613;-77.03580186;137;716;10;13791;200204520;-81;LTE;LTE;2975;396
-12.09264772;-77.03515713;137;716;10;0;0;-74;NR;NSA;636666;396
-12.09267383;-77.03535409;137;716;10;13791;200204520;-68;LTE;LTE;2975;396
-12.09257724;-77.03476822;134;716;10;13791;199765992;-78;LTE;LTE;2975;328
-12.09258114;-77.03474958;133;716;10;13791;199765992;-78;LTE;LTE;2975;328
-12.09254762;-77.03462164;136;716;10;13791;199765992;-76;LTE;LTE;2975;328
-12.09254762;-77.03462164;136;716;10;0;0;-72;NR;NSA;636666;328
-12.09252779;-77.03448179;137;716;10;13791;199765992;-81;LTE;LTE;2975;328
-12.09251631;-77.0344023;137;716;10;13791;199765992;-83;LTE;LTE;2975;328
-12.09252528;-77.03445638;137;716;10;13791;199765991;-78;LTE;LTE;2975;147
-12.09249964;-77.03428106;137;716;10;13791;199765992;-86;LTE;LTE;2975;328
-12.09251215;-77.03437275;137;716;10;0;0;-72;NR;NSA;636666;328
-12.09252528;-77.03445638;137;716;10;13791;199765991;-78;LTE;LTE;2975;147
-12.0924947;-77.03417058;139;716;10;13791;199765992;-90;LTE;LTE;2975;328
-12.09226811;-77.03288084;146;716;10;0;0;-67;NR;NSA;636666;478
-12.0922676;-77.03285439;146;716;10;13791;200588235;-88;LTE;LTE;2825;478
-12.09217269;-77.03209931;148;716;10;0;0;-62;NR;NSA;636666;478
-12.09216902;-77.032063;148;716;10;13791;200588235;-70;LTE;LTE;2825;478
-12.09189335;-77.02995443;150;716;10;13791;200588263;-73;LTE;LTE;2975;477
-12.09187909;-77.02982727;150;716;10;13791;200588263;-73;LTE;LTE;2975;477
-12.09187226;-77.02966742;151;716;10;13791;200588263;-69;LTE;LTE;2975;477
-12.09179965;-77.02944335;152;716;10;13791;200588263;-74;LTE;LTE;2975;477
-12.0916686;-77.02854731;154;716;10;0;0;-92;NR;NSA;636666;400
-12.0916686;-77.02854731;154;716;10;13791;201319151;-72;LTE;LTE;2975;400
-12.09167376;-77.02845006;153;716;10;13791;201319151;-68;LTE;LTE;2975;400
-12.09165584;-77.0281393;149;716;10;13791;201319151;-67;LTE;LTE;2975;400
-12.09161839;-77.02798764;153;716;10;0;0;-92;NR;NSA;636666;400
-12.09161839;-77.02798764;153;716;10;13791;201319151;-78;LTE;LTE;2975;400
-12.09158906;-77.0277624;153;716;10;13791;201319151;-83;LTE;LTE;2975;400
-12.09156282;-77.02759594;154;716;10;0;0;-92;NR;NSA;636666;400
-12.091543;-77.02743816;154;716;10;13791;200211301;-68;LTE;LTE;675;498
